tractid,tractnum,name,namelsad,nta,nta_name,bcode,geometry,MonthYear,TotalMonthlyReport,CountyName,CensusBlockID_list,Ticket_list,Classification_list,Zipcode_list,CountyTract
36081118900,118900,1189,Census Tract 1189,QN52,East Flushing,36081,"POLYGON ((1035775.675971979 215514.1988309783, 1036553.837329041 215791.6639708364, 1036942.223906712 215928.0362484205, 1036913.471839879 215645.2510109093, 1036883.895079015 215359.1850510399, 1036854.323134359 215070.5688379139, 1036837.792087827 215028.2703330268, 1036826.127024496 214785.9633435071, 1036797.380082589 214499.5350561855, 1036758.597449808 214113.2577987786, 1036277.078708924 214111.12776776, 1035962.906407066 214106.8129627926, 1035911.886448217 214126.3782991722, 1035715.649612678 214295.3763333244, 1035639.875380249 214360.7957536625, 1035523.581275425 214459.6484335101, 1035410.343343647 214554.8647818675, 1035341.931564459 214808.6609895529, 1035253.87176475 215052.5791100196, 1035166.090002285 215296.8624868637, 1035775.675971979 215514.1988309783))",December-2019,1,Queens County,[1007],['QL19009959'],['P'],[11355],Queens County-1189
36081117500,117500,1175,Census Tract 1175,QN51,Murray Hill,36081,"POLYGON ((1039514.752549483 218127.0478865725, 1039774.094551436 218100.6792176423, 1040032.60609476 218074.3114103577, 1040291.11820607 218047.9463574555, 1040549.907050108 218021.9490336658, 1040808.420293726 217995.5894924696, 1041067.210262839 217969.5976862822, 1041325.7254956 217942.8793248427, 1041584.517454409 217916.5287043361, 1041530.387158459 217377.5509295608, 1041497.87307513 217068.883385834, 1041472.986821006 216814.5196538469, 1041471.678630035 216664.4110310225, 1041472.8713962 216511.0293105088, 1041718.529061704 216539.2992012249, 1041967.236920267 216566.1214996617, 1042215.111415216 216593.6730256912, 1042278.847600972 216006.1549438594, 1042341.146662587 215441.5867418299, 1042089.892637986 215432.242596665, 1041855.259946401 215423.3048356519, 1041589.041962012 215415.3876958143, 1041313.404453278 215407.4513259598, 1041062.076354356 215429.4503412259, 1040820.248911712 215535.6351706932, 1040570.360760055 215654.1910447128, 1040321.307002316 215772.3870861231, 1040071.977801372 215890.9493836245, 1039822.651874225 216009.1499167033, 1039573.345821443 216119.7020496396, 1039358.862671699 216267.8621684866, 1039375.759759134 216756.4720712292, 1039118.333948007 216786.8570182476, 1039124.32549614 216832.4122862639, 1039079.648952047 216865.8300057509, 1039131.332828298 216918.7752365353, 1039160.587612434 217212.1301252525, 1039256.242143124 218153.4212114175, 1039514.752549483 218127.0478865725))",December-2019,2,Queens County,"[4007, 4007]","['QL19009812', 'QL19009767']","['M', 'P']","[11358, 11358]",Queens County-1175
36081109900,109900,1099,Census Tract 1099,QN46,Bayside-Bayside Hills,36081,"POLYGON ((1041891.866415769 219489.3586512748, 1042367.569387889 219677.7612292274, 1042609.433589577 219772.3400131055, 1042851.571138866 219867.6505449558, 1043093.4315691 219962.2341606901, 1043335.566217387 220057.1851976605, 1043579.634311423 220153.6007246114, 1043819.55017262 220248.1868483053, 1044064.725059085 220343.5169857611, 1044186.757815371 220391.181616448, 1044410.718111067 219769.452689816, 1044492.515038592 219623.9218895676, 1044615.494155151 219292.3189472401, 1044785.930082874 218815.1013090738, 1044679.107493401 218774.758272238, 1044435.019000203 218682.7037235924, 1044192.592480956 218589.9270755441, 1043963.551787446 218460.0237091915, 1043746.484244849 218303.9198137983, 1043528.859001853 218148.1808485761, 1043311.508862415 217992.0801872847, 1043088.613032003 217837.0610438889, 1043047.835047339 217746.2430240366, 1042861.512312541 217816.1087300518, 1042521.977870357 218472.9139907967, 1042445.46772243 218611.9060106429, 1042357.281622313 218768.7226877499, 1042254.109929605 218937.5268929826, 1042227.979686531 218976.083866235, 1042025.055448215 219275.8112247872, 1041996.415631838 219321.649160219, 1041891.866415769 219489.3586512748))",December-2019,1,Queens County,[1006],['QL19009909'],['M'],[11361],Queens County-1099
36081109700,109700,1097,Census Tract 1097,QN46,Bayside-Bayside Hills,36081,"POLYGON ((1044186.757815371 220391.181616448, 1044293.846563028 220433.3448589897, 1044545.931394903 220533.0689906376, 1045030.176087272 220723.0025183164, 1045501.41368747 220905.6262120784, 1045615.993768604 220940.8918662225, 1045866.477307619 221012.5719491011, 1045959.603744385 220443.7180067239, 1046210.649102318 220513.9457083721, 1046462.80000169 220584.5431825575, 1046716.058297436 220654.7817994351, 1046989.799347667 220729.8123727135, 1047322.216440907 220821.0292274459, 1047869.474504751 220947.4248339006, 1047954.951245688 220989.1832725186, 1048015.979598172 220848.3460629049, 1048052.557722708 220631.298761346, 1047395.786007451 220436.4832226963, 1047454.177551856 220137.5165724797, 1047686.693321615 220196.4169071904, 1047780.897481439 219762.3766128046, 1047658.011893028 219724.5287107345, 1047539.817664913 219693.2516900459, 1047410.560550003 219655.3884253952, 1046916.764444953 219516.0252969111, 1046660.440392348 219448.6914363704, 1046400.237932484 219380.9860201461, 1046239.135995171 219337.9467809989, 1046145.578580425 219311.4758673153, 1045995.563911809 219265.1875247839, 1045898.697734914 219232.5154613723, 1045650.184650581 219141.1660760303, 1045403.058364412 219048.3654018817, 1045159.808184455 218955.5769825852, 1044916.553415736 218863.8840013309, 1044785.930082874 218815.1013090738, 1044615.494155151 219292.3189472401, 1044492.515038592 219623.9218895676, 1044410.718111067 219769.452689816, 1044186.757815371 220391.181616448))",December-2019,1,Queens County,[2001],['QL19009529'],['M'],[11361],Queens County-1097
36081109300,109300,1093,Census Tract 1093,QN46,Bayside-Bayside Hills,36081,"POLYGON ((1043940.397137652 222129.1789545522, 1044053.012490736 222173.5407884107, 1044406.630223508 222311.769225745, 1045080.648818543 222576.1352572648, 1045325.502663136 222677.6711849095, 1045571.488991299 222768.6467440727, 1045818.858253455 222859.6283150405, 1046070.655069178 222951.3523681762, 1046332.187151835 223025.9802109946, 1046364.701832444 222766.2926327873, 1046417.308541636 222447.9986873351, 1046661.343179999 222543.3523101039, 1046902.605389807 222639.0655712526, 1047146.085128604 222733.3296494767, 1047385.954028588 222830.8657972585, 1047636.063545047 222930.2527543943, 1048129.083372315 223126.1007949281, 1048275.075473426 223216.8407344835, 1048372.569850391 223214.1835481081, 1048509.451121686 222979.9139606022, 1048764.192128483 223001.7214736562, 1048958.875654258 222488.5276049471, 1049570.053320818 220973.4393451235, 1050009.760996901 220511.9219982557, 1049781.374130019 220465.7622366744, 1049553.129565599 220366.412148365, 1048516.847001102 219978.5434780503, 1048255.626214838 219880.939991755, 1048163.988008209 219863.5747048774, 1047910.993981202 219796.6007120126, 1047780.897481439 219762.3766128046, 1047686.693321615 220196.4169071904, 1047454.177551856 220137.5165724797, 1047395.786007451 220436.4832226963, 1048052.557722708 220631.298761346, 1048015.979598172 220848.3460629049, 1047954.951245688 220989.1832725186, 1047869.474504751 220947.4248339006, 1047322.216440907 220821.0292274459, 1046989.799347667 220729.8123727135, 1046716.058297436 220654.7817994351, 1046462.80000169 220584.5431825575, 1046210.649102318 220513.9457083721, 1045959.603744385 220443.7180067239, 1045866.477307619 221012.5719491011, 1045615.993768604 220940.8918662225, 1045501.41368747 220905.6262120784, 1045030.176087272 220723.0025183164, 1044545.931394903 220533.0689906376, 1044293.846563028 220433.3448589897, 1044186.757815371 220391.181616448, 1043985.942834792 221179.1062795464, 1043940.397137652 222129.1789545522))",December-2019,2,Queens County,"[3006, 2005]","['QL19009838', 'QL19009542']","['P', 'P']","[11360, 11360]",Queens County-1093
36081105900,105900,1059,Census Tract 1059,QN51,Murray Hill,36081,"POLYGON ((1035527.114862442 222225.7967031119, 1036129.088250404 222164.0466105383, 1037024.987991085 222073.0736138048, 1037817.286328652 221992.4704236408, 1038593.522712337 221913.3144537919, 1039369.209453948 221834.5463963965, 1040050.713078128 221763.9660241176, 1040133.260225723 221639.1892782974, 1040238.59460533 221482.0396226768, 1040408.26383416 221292.2491567269, 1040311.501843629 221214.7864731138, 1040072.880151483 221037.5340723071, 1040000.155268259 220985.2670340172, 1039789.418781829 220845.2436452694, 1039656.387953346 220759.3209109475, 1039512.830120177 220673.7392660141, 1039235.342202834 220530.6540993223, 1038864.380811875 220320.6883661621, 1038689.93494433 220296.2502661537, 1038423.268379083 220264.6849899659, 1038163.449648698 220267.3852801536, 1037904.389425177 220302.8801109924, 1037649.738450104 220348.9531033181, 1037392.589216819 220397.9379689543, 1037136.821968652 220448.7502421972, 1036859.847487465 220444.5047481381, 1036588.952384042 220446.8335454246, 1036326.381668 220442.2608827, 1035982.933521335 220436.7898130429, 1035971.20444482 220611.6452276716, 1035997.518290825 220871.1073161816, 1035791.402097431 220891.799969484, 1035355.62083754 220936.4199216011, 1035403.274029464 221193.0116714714, 1035447.879521688 221449.5971127889, 1035474.47652225 221708.3306429019, 1035504.330331363 221998.4038708425, 1035527.114862442 222225.7967031119))",December-2019,1,Queens County,[2005],['QL19009253'],['M'],[11354],Queens County-1059
36081099705,099705,997.05,Census Tract 997.05,QN47,Ft. Totten-Bay Terrace-Clearview,36081,"POLYGON ((1044506.870403165 227671.3885129169, 1044689.007863987 227363.6137696343, 1044616.342035662 227076.7007535805, 1044583.146637673 226840.5287667983, 1044544.206765216 226687.0467157763, 1044532.08152715 226663.3347756284, 1044221.518782329 226721.2229657487, 1044449.84715191 225097.5816945375, 1044519.464326943 224608.452437908, 1043604.757846149 224375.9373807798, 1043544.759415726 224676.0027571317, 1043175.9835181 225431.8282617043, 1043043.480330002 225600.5582908298, 1042937.646314783 225735.1060462091, 1042588.713269154 226084.3905425806, 1042320.735511943 226397.8045601624, 1042288.534978774 226430.5176728101, 1042209.415108957 226513.7612846938, 1042131.726419282 226577.6987982479, 1041944.469586861 226837.0237941236, 1041861.640781215 226967.2589923609, 1041673.990444893 227278.3208018532, 1041733.724952972 227310.888145323, 1041998.58791977 227018.9559354213, 1042190.599919701 227203.0388851601, 1042316.633234309 227301.7108401985, 1043380.155387672 227331.6052887075, 1043856.92821667 227355.3610312287, 1044241.841505495 227461.2386128023, 1044439.993521549 227617.6651352481, 1043882.372500427 227818.4940689541, 1044506.870403165 227671.3885129169))",December-2019,1,Queens County,[1018],['QL19009497'],['P'],[11360],Queens County-997.05
36081085900,085900,859,Census Tract 859,QN22,Flushing,36081,"POLYGON ((1033017.046928175 214344.4536134741, 1033207.33168759 214506.9650093872, 1033721.747882739 214948.1227949503, 1033878.84131706 215079.6035409841, 1034162.868355644 215321.7390623712, 1034329.621029119 215468.9089608932, 1034503.907216181 215321.7142183341, 1034710.663285258 215148.7205548106, 1034412.782113151 214909.1003248691, 1034321.23786954 214832.4012782192, 1034224.447152762 214746.9477769477, 1034035.560807317 214582.245242172, 1034561.287848156 213969.4279124179, 1034372.116137145 213806.908224336, 1034182.390019735 213643.2958863738, 1033886.176541718 213389.476752358, 1033587.371690566 213725.8756109678, 1033343.588299974 213985.1507836285, 1033314.155529795 214017.1525815246, 1033193.645129196 214149.8908587447, 1033178.928932911 214165.8918451546, 1033017.046928175 214344.4536134741))",December-2019,3,Queens County,"[2001, 2001, 2001]","['QL19009246', 'QL19009158', 'QL19009153']","['M', 'M', 'P']","[11355, 11355, 11355]",Queens County-859
36081079900,079900,799,Census Tract 799,QN62,Queensboro Hill,36081,"POLYGON ((1031123.734958192 211869.8167586472, 1031184.307452728 212212.4066646929, 1031449.366125457 212266.1132664663, 1031726.481668778 212387.976596412, 1032001.915508476 212518.2194497894, 1032256.678107736 212451.684766214, 1032504.343203092 212332.3103726945, 1032465.749081189 211954.4204839399, 1032961.463808661 211807.4911597098, 1033215.267097723 211672.1057060497, 1033200.11997915 211351.4622857445, 1033182.153068612 211054.8591917582, 1033061.884901008 210784.6464907348, 1032946.277162993 210538.1253914116, 1032518.327931529 210594.4708348441, 1032072.646670792 210650.7888781245, 1032105.394440578 210906.250620327, 1031549.132298038 210976.9338077673, 1031517.210053807 210721.4744277525, 1030961.778098342 210791.4440269445, 1030993.705390283 211047.2670148017, 1031026.735431071 211305.642525644, 1031060.042544542 211563.654310495, 1031123.734958192 211869.8167586472))",December-2019,1,Queens County,[1005],['QL19009422'],['P'],[11355],Queens County-799
36081077904,077904,779.04,Census Tract 779.04,QN37,Kew Gardens Hills,36081,"POLYGON ((1034867.326216799 202592.6919963767, 1035495.740389234 202841.0270243513, 1036118.605902491 203085.7231951545, 1036213.920179188 202843.6464110603, 1036803.972947162 203005.5866719035, 1036878.804059587 202753.6312078285, 1036956.129026943 202502.774402869, 1037014.22258254 202301.0608369861, 1037028.747309055 202250.0859747149, 1037099.147961514 201998.1216204959, 1037183.690222223 201617.5792723337, 1036977.05131017 201547.9066889083, 1036757.693152961 201462.9064365785, 1036516.719698279 201374.2183204191, 1036331.140955432 201306.0539152453, 1036280.730204303 201287.3649386815, 1036128.387900882 201231.6605985095, 1035874.111875424 201139.30714531, 1035494.081778195 201000.0562292787, 1035244.512653069 200908.0836520258, 1035207.395411067 200894.5254702755, 1034944.805295125 200797.7923521848, 1034798.499689333 201168.3767118355, 1034703.747430057 201410.460053981, 1034608.719853792 201652.5432125745, 1034513.972111389 201894.2630085543, 1034418.115974883 202136.7095649301, 1034322.816871959 202378.7933347134, 1034867.326216799 202592.6919963767))",December-2019,2,Queens County,"[2000, 4000]","['QL19009591', 'QL19009593']","['P', 'M']","[11367, 11367]",Queens County-779.04
36081077903,077903,779.03,Census Tract 779.03,QN37,Kew Gardens Hills,36081,"POLYGON ((1033080.77473587 201942.7092425445, 1033188.828853973 201968.4299872499, 1033719.673726492 202095.9287340761, 1034099.795496752 202187.0603747507, 1034085.736299485 202284.3080370032, 1034322.816871959 202378.7933347134, 1034418.115974883 202136.7095649301, 1034513.972111389 201894.2630085543, 1034608.719853792 201652.5432125745, 1034703.747430057 201410.460053981, 1034798.499689333 201168.3767118355, 1034944.805295125 200797.7923521848, 1034707.372382224 200733.1755026485, 1034279.760631919 200674.3620400279, 1033975.677495859 200666.8151438789, 1033683.200584518 200677.1479152247, 1033113.484431293 200702.590989551, 1032877.915439363 200673.3359285757, 1032646.455360831 200668.5015395052, 1032633.496791322 200911.4846966801, 1032625.510699094 201163.2217402244, 1032521.107931088 201808.6092036593, 1033080.77473587 201942.7092425445))",December-2019,1,Queens County,[3002],['QL19010003'],['P'],[11367],Queens County-779.03
36081054200,054200,542,Census Tract 542,QN34,Queens Village,36081,"POLYGON ((1053045.968578839 201870.838518528, 1053245.576036947 202056.8499726924, 1053475.871682461 202269.9111491038, 1053663.919203275 202424.9248888879, 1053853.075155786 202579.2146135049, 1054056.670583848 202723.7103633186, 1054269.168118185 202856.2105367192, 1054470.764739788 203019.2849755292, 1054799.568122049 202615.8291814678, 1055120.874865257 202220.3712978212, 1055424.660417264 201848.1835945728, 1055540.664575789 201707.5273153445, 1055777.316486503 201827.359934249, 1056095.601112442 201244.2749804714, 1056368.545042269 200718.6240591909, 1056114.297032161 200640.6318654814, 1055853.957383122 200559.7097202961, 1055511.909517127 200454.5045318697, 1055245.19640596 200371.3842349513, 1055118.882556934 200338.5897103443, 1055007.257436922 200306.9316367317, 1054814.239487777 200237.8755530377, 1054756.077627494 200219.4900084041, 1054539.739596854 200161.6627068727, 1054380.815535292 200093.0731224256, 1053985.504189402 199996.4796895773, 1053735.942242079 199922.533571116, 1053657.520769092 200202.4805804267, 1053599.68748372 200456.983414554, 1053481.250650312 200772.1569989839, 1053351.701397042 200999.495530504, 1053167.00078489 201321.0401891431, 1052902.070556945 201784.4488505239, 1053045.968578839 201870.838518528))",December-2019,2,Queens County,"[2009, 2009]","['QL19009718', 'QL19009753']","['M', 'M']","[11428, 11428]",Queens County-542
