MonthYear,Date,Year,Hour,CensusTract_2010,NumberOfReports,CensusTract_2010_ID,CensusTract_2010_NAME,CountyName_2010,GEOID_list,CensusBlockID_list,Zipcode_list,Ticket_list
January-2020,01/27/2020,2020,11 AM,1409.01,1,140901,Census Tract 1409.01,Queens County,[360811409011001],[1001],[11364],['QL20000939']
January-2020,01/27/2020,2020,12 PM,1167.0,1,116700,Census Tract 1167,Queens County,[360811167001011],[1011],[11358],['QL20000941']
January-2020,01/27/2020,2020,01 PM,1139.0,1,113900,Census Tract 1139,Queens County,[360811139002005],[2005],[11358],['QL20000950']
January-2020,01/27/2020,2020,10 PM,97.0,1,9700,Census Tract 97,Queens County,[360810097004001],[4001],[11105],['QL20000963']
January-2020,01/27/2020,2020,08 AM,32.0,1,3200,Census Tract 32,Westchester County,[361190032001006],[1006],[10550],['WL20001193']
January-2020,01/27/2020,2020,09 AM,74.01,1,7401,Census Tract 74.01,Westchester County,[361190074013004],[3004],[10543],['WL20001200']
January-2020,01/27/2020,2020,10 AM,147.03,1,14703,Census Tract 147.03,Westchester County,[361190147031003],[1003],[10567],['WL20001204']
January-2020,01/27/2020,2020,10 AM,72.0,1,7200,Census Tract 72,Westchester County,[361190072004008],[4008],[10543],['WL20001210']
January-2020,01/27/2020,2020,12 PM,118.0,1,11800,Census Tract 118,Westchester County,[361190118003037],[3037],[10570],['WL20001217']
January-2020,01/27/2020,2020,01 PM,1.01,1,101,Census Tract 1.01,Westchester County,[361190001011005],[1005],[10705],['WL20001231']
January-2020,01/27/2020,2020,01 PM,106.0,1,10600,Census Tract 106,Westchester County,[361190106001009],[1009],[10502],['WL20001233']
January-2020,01/27/2020,2020,01 PM,68.01,1,6801,Census Tract 68.01,Westchester County,[361190068012001],[2001],[10583],['WL20001234']
January-2020,01/27/2020,2020,02 PM,69.0,1,6900,Census Tract 69,Westchester County,[361190069004003],[4003],[10538],['WL20001236']
January-2020,01/27/2020,2020,02 PM,72.0,1,7200,Census Tract 72,Westchester County,[361190072005000],[5000],[10543],['WL20001239']
January-2020,01/27/2020,2020,06 PM,108.03,1,10803,Census Tract 108.03,Westchester County,[361190108032013],[2013],[10530],['WL20001253']
January-2020,01/27/2020,2020,08 PM,13.02,1,1302,Census Tract 13.02,Westchester County,[361190013023000],[3000],[10705],['WL20001260']
January-2020,01/27/2020,2020,10 PM,106.0,1,10600,Census Tract 106,Westchester County,[361190106003008],[3008],[10502],['WL20001263']
January-2020,01/27/2020,2020,10 AM,424.0,1,42400,Census Tract 424,Bronx County,[360050424002001],[2001],[10466],['XL20001309']
January-2020,01/27/2020,2020,01 PM,407.02,1,40702,Census Tract 407.02,Bronx County,[360050407022003],[2003],[10458],['XL20001323']
January-2020,01/27/2020,2020,01 PM,227.01,1,22701,Census Tract 227.01,Bronx County,[360050227012002],[2002],[10453],['XL20001324']
January-2020,01/27/2020,2020,03 PM,202.0,1,20200,Census Tract 202,Bronx County,[360050202002001],[2001],[10461],['XL20001334']
January-2020,01/27/2020,2020,03 PM,345.0,1,34500,Census Tract 345,Bronx County,[360050345002005],[2005],[10471],['XL20001337']
January-2020,01/27/2020,2020,12 PM,127.0,1,12700,Census Tract 127,Westchester County,[361190127002002],[2002],[10506],['WL20001221']
January-2020,01/26/2020,2020,12 PM,71.0,1,7100,Census Tract 71,New York County,[360610071004000],[4000],[10011],['ML20001386']
January-2020,01/26/2020,2020,01 PM,111.0,1,11100,Census Tract 111,New York County,[360610111002005],[2005],[10001],['ML20001388']
January-2020,01/26/2020,2020,02 PM,7.0,1,700,Census Tract 7,New York County,[360610007001024],[1024],[10004],['ML20001390']
January-2020,01/26/2020,2020,03 PM,143.0,1,14300,Census Tract 143,New York County,[360610143001033],[1033],[10065],['ML20001393']
January-2020,01/26/2020,2020,04 PM,185.0,1,18500,Census Tract 185,New York County,[360610185003000],[3000],[10025],['ML20001395']
January-2020,01/26/2020,2020,07 PM,245.0,1,24500,Census Tract 245,New York County,[360610245006001],[6001],[10032],['ML20001405']
January-2020,01/26/2020,2020,12 PM,845.0,1,84500,Census Tract 845,Queens County,[360810845001000],[1000],[11355],['QL20000912']
January-2020,01/26/2020,2020,08 AM,108.03,1,10803,Census Tract 108.03,Westchester County,[361190108032018],[2018],[10530],['WL20001139']
January-2020,01/26/2020,2020,08 AM,57.02,1,5702,Census Tract 57.02,Westchester County,[361190057022004],[2004],[10805],['WL20001140']
January-2020,01/26/2020,2020,09 AM,75.0,1,7500,Census Tract 75,Westchester County,[361190075003010],[3010],[10580],['WL20001145']
January-2020,01/26/2020,2020,09 AM,98.0,1,9800,Census Tract 98,Westchester County,[361190098004010],[4010],[10583],['WL20001147']
January-2020,01/26/2020,2020,11 AM,131.04,1,13104,Census Tract 131.04,Westchester County,[361190131044006],[4006],[10514],['WL20001152']
January-2020,01/26/2020,2020,12 PM,13.02,1,1302,Census Tract 13.02,Westchester County,[361190013023000],[3000],[10705],['WL20001158']
January-2020,01/26/2020,2020,02 PM,132.01,1,13201,Census Tract 132.01,Westchester County,[361190132012038],[2038],[10510],['WL20001162']
January-2020,01/26/2020,2020,03 PM,123.03,1,12303,Census Tract 123.03,Westchester County,[361190123031035],[1035],[10504],['WL20001166']
January-2020,01/26/2020,2020,06 PM,97.03,1,9703,Census Tract 97.03,Westchester County,[361190097031015],[1015],[10605],['WL20001179']
January-2020,01/26/2020,2020,07 PM,23.0,1,2300,Census Tract 23,Westchester County,[361190023002000],[2000],[10701],['WL20001181']
January-2020,01/26/2020,2020,07 PM,82.0,1,8200,Census Tract 82,Westchester County,[361190082003006],[3006],[10573],['WL20001183']
January-2020,01/26/2020,2020,10 AM,19.0,1,1900,Census Tract 19,Bronx County,[360050019003027],[3027],[10454],['XL20001277']
January-2020,01/25/2020,2020,07 PM,63.0,1,6300,Census Tract 63,New York County,[360610063002000],[2000],[10011],['ML20001356']
January-2020,01/25/2020,2020,09 PM,175.0,1,17500,Census Tract 175,New York County,[360610175002000],[2000],[10024],['ML20001365']
January-2020,01/25/2020,2020,09 AM,997.03,1,99703,Census Tract 997.03,Queens County,[360810997033003],[3003],[11360],['QL20000894']
January-2020,01/25/2020,2020,11 AM,484.0,1,48400,Census Tract 484,Queens County,[360810484001000],[1000],[11427],['QL20000895']
January-2020,01/25/2020,2020,04 PM,450.0,1,45000,Census Tract 450,Queens County,[360810450001007],[1007],[11432],['QL20000902']
January-2020,01/25/2020,2020,07 AM,104.0,1,10400,Census Tract 104,Westchester County,[361190104003010],[3010],[10522],['WL20001110']
January-2020,01/25/2020,2020,09 AM,73.0,1,7300,Census Tract 73,Westchester County,[361190073002010],[2010],[10543],['WL20001113']
January-2020,01/25/2020,2020,09 AM,112.0,1,11200,Census Tract 112,Westchester County,[361190112001003],[1003],[10523],['WL20001115']
January-2020,01/25/2020,2020,10 AM,73.0,1,7300,Census Tract 73,Westchester County,[361190073002011],[2011],[10543],['WL20001116']
January-2020,01/25/2020,2020,11 AM,14.02,1,1402,Census Tract 14.02,Westchester County,[361190014021007],[1007],[10704],['WL20001117']
January-2020,01/25/2020,2020,06 PM,67.0,1,6700,Census Tract 67,Westchester County,[361190067002015],[2015],[10804],['WL20001126']
January-2020,01/25/2020,2020,06 PM,68.01,1,6801,Census Tract 68.01,Westchester County,[361190068013002],[3002],[10804],['WL20001127']
January-2020,01/25/2020,2020,06 PM,13.02,1,1302,Census Tract 13.02,Westchester County,[361190013023000],[3000],[10705],['WL20001129']
January-2020,01/25/2020,2020,07 PM,118.0,1,11800,Census Tract 118,Westchester County,[361190118003037],[3037],[10570],['WL20001130']
January-2020,01/24/2020,2020,08 AM,27.0,1,2700,Census Tract 27,New York County,[360610027001008],[1008],[10038],['ML20001262']
January-2020,01/24/2020,2020,10 AM,74.0,1,7400,Census Tract 74,New York County,[360610074003001],[3001],[10016],['ML20001275']
January-2020,01/24/2020,2020,01 PM,171.0,1,17100,Census Tract 171,New York County,[360610171003001],[3001],[10024],['ML20001292']
January-2020,01/24/2020,2020,03 PM,94.0,1,9400,Census Tract 94,New York County,[360610094001002],[1002],[10017],['ML20001299']
January-2020,01/24/2020,2020,04 PM,6.0,1,600,Census Tract 6,New York County,[360610006001000],[1000],[10002],['ML20001301']
January-2020,01/24/2020,2020,07 PM,52.0,1,5200,Census Tract 52,New York County,[360610052001001],[1001],[10003],['ML20001310']
January-2020,01/24/2020,2020,10 AM,803.01,1,80301,Census Tract 803.01,Queens County,[360810803012003],[2003],[11355],['QL20000856']
January-2020,01/24/2020,2020,10 AM,809.0,1,80900,Census Tract 809,Queens County,[360810809006000],[6000],[11367],['QL20000860']
January-2020,01/24/2020,2020,11 AM,797.02,1,79702,Census Tract 797.02,Queens County,[360810797021002],[1002],[11355],['QL20000863']
January-2020,01/24/2020,2020,02 PM,1571.01,1,157101,Census Tract 1571.01,Queens County,[360811571014005],[4005],[11426],['QL20000873']
January-2020,01/24/2020,2020,04 PM,1347.0,1,134700,Census Tract 1347,Queens County,[360811347002001],[2001],[11365],['QL20000881']
January-2020,01/24/2020,2020,07 PM,1267.0,1,126700,Census Tract 1267,Queens County,[360811267003003],[3003],[11432],['QL20000886']
January-2020,01/24/2020,2020,11 PM,1551.02,1,155102,Census Tract 1551.02,Queens County,[360811551024005],[4005],[11004],['QL20000892']
January-2020,01/24/2020,2020,08 AM,107.01,1,10701,Census Tract 107.01,Westchester County,[361190107012018],[2018],[10710],['WL20001047']
January-2020,01/24/2020,2020,08 AM,144.0,1,14400,Census Tract 144,Westchester County,[361190144002000],[2000],[10566],['WL20001048']
January-2020,01/24/2020,2020,08 AM,1571.02,1,157102,Census Tract 1571.02,Queens County,[360811571021002],[1002],[11426],['QL20000851']
January-2020,01/24/2020,2020,08 AM,106.0,1,10600,Census Tract 106,Westchester County,[361190106003008],[3008],[10502],['WL20001049']
January-2020,01/24/2020,2020,08 AM,107.02,1,10702,Census Tract 107.02,Westchester County,[361190107022017],[2017],[10583],['WL20001050']
January-2020,01/24/2020,2020,09 AM,67.0,1,6700,Census Tract 67,Westchester County,[361190067001012],[1012],[10804],['WL20001052']
January-2020,01/24/2020,2020,10 AM,148.1,1,14810,Census Tract 148.10,Westchester County,[361190148102000],[2000],[10598],['WL20001055']
January-2020,01/24/2020,2020,10 AM,75.0,1,7500,Census Tract 75,Westchester County,[361190075003012],[3012],[10580],['WL20001058']
January-2020,01/24/2020,2020,11 AM,17.0,1,1700,Census Tract 17,Westchester County,[361190017006007],[6007],[10701],['WL20001064']
January-2020,01/24/2020,2020,11 AM,97.01,1,9701,Census Tract 97.01,Westchester County,[361190097012003],[2003],[10605],['WL20001068']
January-2020,01/24/2020,2020,11 AM,21.05,1,2105,Census Tract 21.05,Westchester County,[361190021052019],[2019],[10583],['WL20001069']
January-2020,01/24/2020,2020,12 PM,130.0,1,13000,Census Tract 130,Westchester County,[361190130002001],[2001],[10549],['WL20001072']
January-2020,01/24/2020,2020,01 PM,96.0,1,9600,Census Tract 96,Westchester County,[361190096004011],[4011],[10606],['WL20001079']
January-2020,01/24/2020,2020,01 PM,111.01,1,11101,Census Tract 111.01,Westchester County,[361190111014019],[4019],[10607],['WL20001080']
January-2020,01/24/2020,2020,03 PM,52.0,1,5200,Census Tract 52,Westchester County,[361190052004001],[4001],[10709],['WL20001090']
January-2020,01/24/2020,2020,04 PM,106.0,1,10600,Census Tract 106,Westchester County,[361190106003008],[3008],[10502],['WL20001093']
January-2020,01/24/2020,2020,04 PM,50.02,1,5002,Census Tract 50.02,Westchester County,[361190050022011],[2011],[10709],['WL20001094']
January-2020,01/24/2020,2020,04 PM,97.01,1,9701,Census Tract 97.01,Westchester County,[361190097013018],[3018],[10605],['WL20001095']
January-2020,01/24/2020,2020,06 PM,132.01,1,13201,Census Tract 132.01,Westchester County,[361190132011007],[1007],[10510],['WL20001101']
January-2020,01/24/2020,2020,07 PM,99.0,1,9900,Census Tract 99,Westchester County,[361190099002001],[2001],[10583],['WL20001104']
January-2020,01/24/2020,2020,08 AM,335.0,1,33500,Census Tract 335,Bronx County,[360050335001004],[1004],[10471],['XL20001160']
January-2020,01/24/2020,2020,11 AM,229.01,1,22901,Census Tract 229.01,Bronx County,[360050229015000],[5000],[10457],['XL20001175']
January-2020,01/24/2020,2020,03 PM,809.0,1,80900,Census Tract 809,Queens County,[360810809006000],[6000],[11367],['QL20000876']
January-2020,01/24/2020,2020,11 AM,139.0,1,13900,Census Tract 139,Westchester County,[361190139001001],[1001],[10520],['WL20001063']
January-2020,01/23/2020,2020,08 AM,94.0,1,9400,Census Tract 94,New York County,[360610094001005],[1005],[10017],['ML20001192']
January-2020,01/23/2020,2020,10 AM,201.02,1,20102,Census Tract 201.02,New York County,[360610201021000],[1000],[10026],['ML20001206']
January-2020,01/23/2020,2020,03 PM,193.0,1,19300,Census Tract 193,New York County,[360610193002000],[2000],[10025],['ML20001225']
January-2020,01/23/2020,2020,05 PM,174.02,1,17402,Census Tract 174.02,New York County,[360610174021000],[1000],[10029],['ML20001237']
January-2020,01/23/2020,2020,09 PM,15.01,1,1501,Census Tract 15.01,New York County,[360610015012003],[2003],[10038],['ML20001252']
January-2020,01/23/2020,2020,11 PM,111.0,1,11100,Census Tract 111,New York County,[360610111002005],[2005],[10001],['ML20001257']
January-2020,01/23/2020,2020,06 AM,1409.01,1,140901,Census Tract 1409.01,Queens County,[360811409011001],[1001],[11364],['QL20000807']
January-2020,01/23/2020,2020,09 AM,1163.0,1,116300,Census Tract 1163,Queens County,[360811163005000],[5000],[11354],['QL20000811']
January-2020,01/23/2020,2020,10 AM,1551.02,1,155102,Census Tract 1551.02,Queens County,[360811551024005],[4005],[11004],['QL20000814']
January-2020,01/23/2020,2020,10 AM,77.0,1,7700,Census Tract 77,Queens County,[360810077001000],[1000],[11106],['QL20000817']
January-2020,01/23/2020,2020,10 AM,869.0,1,86900,Census Tract 869,Queens County,[360810869001009],[1009],[11354],['QL20000818']
January-2020,01/23/2020,2020,12 PM,871.0,1,87100,Census Tract 871,Queens County,[360810871001001],[1001],[11354],['QL20000822']
January-2020,01/23/2020,2020,03 PM,871.0,1,87100,Census Tract 871,Queens County,[360810871002007],[2007],[11354],['QL20000830']
January-2020,01/23/2020,2020,03 PM,1333.0,1,133300,Census Tract 1333,Queens County,[360811333002005],[2005],[11366],['QL20000831']
January-2020,01/23/2020,2020,04 PM,1367.0,1,136700,Census Tract 1367,Queens County,[360811367002000],[2000],[11364],['QL20000835']
January-2020,01/23/2020,2020,09 AM,95.0,1,9500,Census Tract 95,Westchester County,[361190095003009],[3009],[10605],['WL20000997']
January-2020,01/23/2020,2020,09 AM,122.0,1,12200,Census Tract 122,Westchester County,[361190122005032],[5032],[10570],['WL20000999']
January-2020,01/23/2020,2020,09 AM,106.0,1,10600,Census Tract 106,Westchester County,[361190106001015],[1015],[10502],['WL20001000']
January-2020,01/23/2020,2020,09 AM,76.0,1,7600,Census Tract 76,Westchester County,[361190076005008],[5008],[10580],['WL20001003']
January-2020,01/23/2020,2020,10 AM,113.0,1,11300,Census Tract 113,Westchester County,[361190113001001],[1001],[10533],['WL20001007']
January-2020,01/23/2020,2020,10 AM,136.0,1,13600,Census Tract 136,Westchester County,[361190136002008],[2008],[10562],['WL20001012']
January-2020,01/23/2020,2020,11 AM,108.01,1,10801,Census Tract 108.01,Westchester County,[361190108012002],[2002],[10530],['WL20001018']
January-2020,01/23/2020,2020,12 PM,111.01,1,11101,Census Tract 111.01,Westchester County,[361190111011007],[1007],[10591],['WL20001022']
January-2020,01/23/2020,2020,01 PM,136.0,1,13600,Census Tract 136,Westchester County,[361190136002008],[2008],[10562],['WL20001024']
January-2020,01/23/2020,2020,02 PM,84.03,1,8403,Census Tract 84.03,Westchester County,[361190084031023],[1023],[10528],['WL20001028']
January-2020,01/23/2020,2020,03 PM,143.0,1,14300,Census Tract 143,Westchester County,[361190143002003],[2003],[10566],['WL20001031']
January-2020,01/23/2020,2020,03 PM,99.0,1,9900,Census Tract 99,Westchester County,[361190099001008],[1008],[10583],['WL20001032']
January-2020,01/23/2020,2020,04 PM,112.0,1,11200,Census Tract 112,Westchester County,[361190112004035],[4035],[10523],['WL20001033']
January-2020,01/23/2020,2020,04 PM,97.03,1,9703,Census Tract 97.03,Westchester County,[361190097034000],[4000],[10605],['WL20001034']
January-2020,01/23/2020,2020,06 PM,50.02,1,5002,Census Tract 50.02,Westchester County,[361190050022030],[2030],[10709],['WL20001040']
January-2020,01/23/2020,2020,06 PM,68.01,1,6801,Census Tract 68.01,Westchester County,[361190068013024],[3024],[10804],['WL20001041']
January-2020,01/23/2020,2020,08 PM,48.0,1,4800,Census Tract 48,Westchester County,[361190048003006],[3006],[10707],['WL20001044']
January-2020,01/23/2020,2020,09 AM,213.02,1,21302,Census Tract 213.02,Bronx County,[360050213022002],[2002],[10452],['XL20001107']
January-2020,01/23/2020,2020,09 AM,456.0,1,45600,Census Tract 456,Bronx County,[360050456001004],[1004],[10466],['XL20001110']
January-2020,01/23/2020,2020,08 PM,213.02,1,21302,Census Tract 213.02,Bronx County,[360050213022002],[2002],[10452],['XL20001143']
