MonthYear,CensusTract_2010,TotalReports,CensusTract_2010_ID,CensusTract_2010_NAME,CountyName_2010,GEOID_SCT,CensusBlockID_list,Zipcode_list,Ticket_list,Classification_list,Month,Year
January-2020,82.0,4,8200,Census Tract 82,Westchester County,36119008200,"[3012, 3012, 3006, 2005]","[10573, 10573, 10573, 10573]","['WL20001335', 'WL20001306', 'WL20001183', 'WL20000529']","['M', 'M', 'M', 'M']",1,2020
January-2020,81.0,1,8100,Census Tract 81,Westchester County,36119008100,[1006],[10573],['WL20000064'],['M'],1,2020
January-2020,80.0,2,8000,Census Tract 80,Westchester County,36119008000,"[1002, 3006]","[10573, 10573]","['WL20000601', 'WL20000589']","['M', 'P']",1,2020
January-2020,79.0,2,7900,Census Tract 79,Westchester County,36119007900,"[6004, 2012]","[10573, 10573]","['WL20000480', 'WL20000042']","['P', 'M']",1,2020
January-2020,77.0,2,7700,Census Tract 77,Westchester County,36119007700,"[2014, 1017]","[10580, 10580]","['WL20001282', 'WL20000553']","['M', 'M']",1,2020
January-2020,76.0,2,7600,Census Tract 76,Westchester County,36119007600,"[5008, 2021]","[10580, 10580]","['WL20001003', 'WL20000662']","['M', 'P']",1,2020
January-2020,75.0,4,7500,Census Tract 75,Westchester County,36119007500,"[3010, 3012, 2005, 3014]","[10580, 10580, 10580, 10580]","['WL20001145', 'WL20001058', 'WL20000940', 'WL20000362']","['M', 'M', 'M', 'M']",1,2020
January-2020,74.02,1,7402,Census Tract 74.02,Westchester County,36119007402,[2000],[10543],['WL20000983'],['M'],1,2020
January-2020,74.01,2,7401,Census Tract 74.01,Westchester County,36119007401,"[3004, 1004]","[10543, 10543]","['WL20001200', 'WL20000313']","['M', 'P']",1,2020
January-2020,73.0,7,7300,Census Tract 73,Westchester County,36119007300,"[2014, 2010, 2011, 2022, 2000, 2000, 2000]","[10543, 10543, 10543, 10543, 10543, 10543, 10543]","['WL20001281', 'WL20001113', 'WL20001116', 'WL20000748', 'WL20000208', 'WL20000097', 'WL20000125']","['M', 'P', 'M', 'M', 'P', 'P', 'M']",1,2020
January-2020,72.0,5,7200,Census Tract 72,Westchester County,36119007200,"[4002, 4008, 5000, 4006, 1006]","[10543, 10543, 10543, 10543, 10543]","['WL20001298', 'WL20001210', 'WL20001239', 'WL20000902', 'WL20000644']","['P', 'P', 'M', 'P', 'P']",1,2020
January-2020,70.0,3,7000,Census Tract 70,Westchester County,36119007000,"[1018, 4001, 3015]","[10538, 10538, 10538]","['WL20000230', 'WL20000135', 'WL20000149']","['P', 'P', 'P']",1,2020
January-2020,69.0,2,6900,Census Tract 69,Westchester County,36119006900,"[4003, 4005]","[10538, 10538]","['WL20001236', 'WL20000947']","['M', 'M']",1,2020
January-2020,68.02,5,6802,Census Tract 68.02,Westchester County,36119006802,"[2015, 2017, 3049, 3049, 2015]","[10804, 10804, 10804, 10804, 10804]","['WL20000642', 'WL20000458', 'WL20000328', 'WL20000335', 'WL20000172']","['M', 'M', 'M', 'P', 'M']",1,2020
January-2020,68.01,7,6801,Census Tract 68.01,Westchester County,36119006801,"[2015, 2001, 3002, 3024, 2001, 3024, 3015]","[10583, 10583, 10804, 10804, 10583, 10804, 10804]","['WL20001440', 'WL20001234', 'WL20001127', 'WL20001041', 'WL20000752', 'WL20000683', 'WL20000082']","['M', 'P', 'M', 'P', 'M', 'M', 'M']",1,2020
January-2020,67.0,6,6700,Census Tract 67,Westchester County,36119006700,"[2015, 1012, 2023, 2015, 3002, 3010]","[10804, 10804, 10804, 10804, 10804, 10804]","['WL20001126', 'WL20001052', 'WL20000588', 'WL20000603', 'WL20000379', 'WL20000027']","['P', 'M', 'M', 'M', 'M', 'P']",1,2020
January-2020,66.0,1,6600,Census Tract 66,Westchester County,36119006600,[3004],[10801],['WL20000268'],['M'],1,2020
January-2020,65.0,1,6500,Census Tract 65,Westchester County,36119006500,[3000],[10801],['WL20001457'],['M'],1,2020
January-2020,60.0,1,6000,Census Tract 60,Westchester County,36119006000,[1021],[10801],['WL20001384'],['M'],1,2020
January-2020,59.02,2,5902,Census Tract 59.02,Westchester County,36119005902,"[3002, 2017]","[10805, 10801]","['WL20000659', 'WL20000410']","['M', 'M']",1,2020
January-2020,57.02,1,5702,Census Tract 57.02,Westchester County,36119005702,[2004],[10805],['WL20001140'],['M'],1,2020
January-2020,57.01,1,5701,Census Tract 57.01,Westchester County,36119005701,[2002],[10805],['WL20000067'],['M'],1,2020
January-2020,55.0,1,5500,Census Tract 55,Westchester County,36119005500,[4007],[10803],['WL20000263'],['P'],1,2020
January-2020,54.0,4,5400,Census Tract 54,Westchester County,36119005400,"[2017, 2002, 2025, 2029]","[10803, 10803, 10803, 10803]","['WL20001287', 'WL20000881', 'WL20000924', 'WL20000611']","['M', 'M', 'M', 'M']",1,2020
January-2020,53.0,1,5300,Census Tract 53,Westchester County,36119005300,[1012],[10803],['WL20000197'],['M'],1,2020
January-2020,52.0,3,5200,Census Tract 52,Westchester County,36119005200,"[2013, 4001, 1010]","[10709, 10709, 10708]","['WL20001444', 'WL20001090', 'WL20000569']","['M', 'P', 'M']",1,2020
January-2020,51.0,4,5100,Census Tract 51,Westchester County,36119005100,"[4003, 3013, 3002, 1007]","[10707, 10709, 10709, 10709]","['WL20000668', 'WL20000606', 'WL20000322', 'WL20000171']","['P', 'M', 'P', 'P']",1,2020
January-2020,50.02,6,5002,Census Tract 50.02,Westchester County,36119005002,"[2011, 2030, 2000, 2007, 3001, 3013]","[10709, 10709, 10583, 10583, 10583, 10709]","['WL20001094', 'WL20001040', 'WL20000697', 'WL20000467', 'WL20000340', 'WL20000226']","['P', 'P', 'M', 'M', 'M', 'M']",1,2020
January-2020,50.01,4,5001,Census Tract 50.01,Westchester County,36119005001,"[2011, 2026, 2024, 1033]","[10583, 10583, 10583, 10583]","['WL20000892', 'WL20000903', 'WL20000494', 'WL20000329']","['M', 'M', 'M', 'M']",1,2020
January-2020,49.0,1,4900,Census Tract 49,Westchester County,36119004900,[1004],[10583],['WL20000768'],['P'],1,2020
January-2020,48.0,2,4800,Census Tract 48,Westchester County,36119004800,"[3006, 5006]","[10707, 10707]","['WL20001044', 'WL20000146']","['M', 'M']",1,2020
January-2020,47.0,1,4700,Census Tract 47,Westchester County,36119004700,[2046],[10708],['WL20000549'],['P'],1,2020
January-2020,43.0,1,4300,Census Tract 43,Westchester County,36119004300,[2003],[10552],['WL20000797'],['P'],1,2020
January-2020,39.0,1,3900,Census Tract 39,Westchester County,36119003900,[1009],[10552],['WL20001417'],['M'],1,2020
January-2020,37.0,1,3700,Census Tract 37,Westchester County,36119003700,[3007],[10550],['WL20000772'],['P'],1,2020
January-2020,32.0,1,3200,Census Tract 32,Westchester County,36119003200,[1006],[10550],['WL20001193'],['M'],1,2020
January-2020,24.04,1,2404,Census Tract 24.04,Westchester County,36119002404,[1011],[10704],['WL20001400'],['M'],1,2020
January-2020,24.03,2,2403,Census Tract 24.03,Westchester County,36119002403,"[2002, 4025]","[10704, 10704]","['WL20001379', 'WL20000092']","['M', 'M']",1,2020
January-2020,24.02,1,2402,Census Tract 24.02,Westchester County,36119002402,[1000],[10704],['WL20000590'],['P'],1,2020
January-2020,23.0,2,2300,Census Tract 23,Westchester County,36119002300,"[2000, 1005]","[10701, 10701]","['WL20001181', 'WL20000531']","['M', 'P']",1,2020
January-2020,22.02,2,2202,Census Tract 22.02,Westchester County,36119002202,"[2004, 4027]","[10708, 10708]","['WL20001373', 'WL20000034']","['M', 'P']",1,2020
January-2020,22.01,1,2201,Census Tract 22.01,Westchester County,36119002201,[1016],[10710],['WL20001378'],['M'],1,2020
January-2020,21.05,2,2105,Census Tract 21.05,Westchester County,36119002105,"[2019, 1006]","[10583, 10583]","['WL20001069', 'WL20000395']","['M', 'M']",1,2020
January-2020,21.04,3,2104,Census Tract 21.04,Westchester County,36119002104,"[2030, 1003, 1003]","[10710, 10710, 10710]","['WL20001393', 'WL20000708', 'WL20000581']","['P', 'M', 'P']",1,2020
January-2020,20.0,2,2000,Census Tract 20,Westchester County,36119002000,"[3000, 3003]","[10710, 10710]","['WL20001413', 'WL20000331']","['P', 'M']",1,2020
January-2020,17.0,3,1700,Census Tract 17,Westchester County,36119001700,"[2013, 6007, 2015]","[10701, 10701, 10701]","['WL20001280', 'WL20001064', 'WL20000830']","['M', 'M', 'M']",1,2020
January-2020,16.0,1,1600,Census Tract 16,Westchester County,36119001600,[4009],[10701],['WL20000265'],['P'],1,2020
January-2020,15.04,2,1504,Census Tract 15.04,Westchester County,36119001504,"[2003, 3009]","[10704, 10704]","['WL20001460', 'WL20001475']","['M', 'M']",1,2020
January-2020,15.03,1,1503,Census Tract 15.03,Westchester County,36119001503,[2002],[10704],['WL20000628'],['P'],1,2020
January-2020,15.02,1,1502,Census Tract 15.02,Westchester County,36119001502,[1002],[10704],['WL20000501'],['M'],1,2020
January-2020,14.02,4,1402,Census Tract 14.02,Westchester County,36119001402,"[1012, 1007, 1017, 2004]","[10705, 10704, 10705, 10705]","['WL20001339', 'WL20001117', 'WL20000521', 'WL20000024']","['M', 'P', 'M', 'P']",1,2020
January-2020,14.01,3,1401,Census Tract 14.01,Westchester County,36119001401,"[1004, 3011, 3001]","[10704, 10704, 10704]","['WL20001346', 'WL20000537', 'WL20000507']","['M', 'P', 'P']",1,2020
January-2020,13.02,5,1302,Census Tract 13.02,Westchester County,36119001302,"[3000, 3000, 3000, 3002, 3000]","[10705, 10705, 10705, 10705, 10705]","['WL20001260', 'WL20001158', 'WL20001129', 'WL20000802', 'WL20000393']","['M', 'M', 'M', 'P', 'P']",1,2020
January-2020,11.01,3,1101,Census Tract 11.01,Westchester County,36119001101,"[1005, 1003, 2000]","[10701, 10701, 10701]","['WL20001474', 'WL20000556', 'WL20000363']","['P', 'P', 'P']",1,2020
January-2020,8.01,3,801,Census Tract 8.01,Westchester County,36119000801,"[3001, 1002, 3003]","[10703, 10701, 10703]","['WL20001455', 'WL20001365', 'WL20000387']","['M', 'P', 'M']",1,2020
January-2020,7.02,1,702,Census Tract 7.02,Westchester County,36119000702,[1001],[10701],['WL20001491'],['M'],1,2020
January-2020,7.01,2,701,Census Tract 7.01,Westchester County,36119000701,"[2011, 2011]","[10701, 10701]","['WL20001459', 'WL20000374']","['M', 'M']",1,2020
January-2020,2.03,3,203,Census Tract 2.03,Westchester County,36119000203,"[2010, 2009, 2008]","[10705, 10705, 10705]","['WL20001317', 'WL20001332', 'WL20000205']","['P', 'P', 'M']",1,2020
January-2020,2.02,1,202,Census Tract 2.02,Westchester County,36119000202,[3005],[10705],['WL20000134'],['P'],1,2020
January-2020,1.01,1,101,Census Tract 1.01,Westchester County,36119000101,[1005],[10705],['WL20001231'],['P'],1,2020
January-2020,1617.0,3,161700,Census Tract 1617,Queens County,36081161700,"[3004, 4009, 3002]","[11426, 11426, 11426]","['QL20001079', 'QL20000579', 'QL20000556']","['P', 'P', 'M']",1,2020
January-2020,1579.03,1,157903,Census Tract 1579.03,Queens County,36081157903,[1007],[11001],['QL20000970'],['P'],1,2020
January-2020,1579.01,5,157901,Census Tract 1579.01,Queens County,36081157901,"[6017, 4005, 5005, 5005, 2001]","[11004, 11004, 11004, 11004, 11040]","['QL20000923', 'QL20000742', 'QL20000723', 'QL20000685', 'QL20000625']","['M', 'M', 'M', 'M', 'P']",1,2020
January-2020,1571.02,1,157102,Census Tract 1571.02,Queens County,36081157102,[1002],[11426],['QL20000851'],['P'],1,2020
January-2020,1571.01,2,157101,Census Tract 1571.01,Queens County,36081157101,"[6007, 4005]","[11426, 11426]","['QL20001067', 'QL20000873']","['M', 'P']",1,2020
January-2020,1551.02,8,155102,Census Tract 1551.02,Queens County,36081155102,"[5000, 3000, 4005, 4005, 3017, 6000, 6000, 4005]","[11004, 11005, 11004, 11004, 11040, 11004, 11005, 11004]","['QL20000924', 'QL20000934', 'QL20000892', 'QL20000814', 'QL20000622', 'QL20000606', 'QL20000395', 'QL20000086']","['P', 'P', 'P', 'P', 'M', 'P', 'P', 'P']",1,2020
January-2020,1529.01,2,152901,Census Tract 1529.01,Queens County,36081152901,"[3006, 1004]","[11362, 11362]","['QL20001052', 'QL20000740']","['P', 'P']",1,2020
January-2020,1483.0,2,148300,Census Tract 1483,Queens County,36081148300,"[4015, 3017]","[11363, 11363]","['QL20000491', 'QL20000034']","['M', 'M']",1,2020
January-2020,1471.0,1,147100,Census Tract 1471,Queens County,36081147100,[2004],[11361],['QL20000186'],['M'],1,2020
January-2020,1467.0,3,146700,Census Tract 1467,Queens County,36081146700,"[1003, 3000, 3000]","[11361, 11361, 11361]","['QL20001105', 'QL20000739', 'QL20000339']","['P', 'M', 'M']",1,2020
January-2020,1459.0,1,145900,Census Tract 1459,Queens County,36081145900,[1002],[11358],['QL20000278'],['P'],1,2020
January-2020,1441.0,2,144100,Census Tract 1441,Queens County,36081144100,"[1005, 4002]","[11361, 11364]","['QL20001074', 'QL20000166']","['M', 'M']",1,2020
January-2020,1409.01,2,140901,Census Tract 1409.01,Queens County,36081140901,"[1001, 1001]","[11364, 11364]","['QL20000939', 'QL20000807']","['P', 'M']",1,2020
January-2020,1403.0,2,140300,Census Tract 1403,Queens County,36081140300,"[2006, 2000]","[11364, 11364]","['QL20000289', 'QL20000302']","['M', 'M']",1,2020
January-2020,1367.0,1,136700,Census Tract 1367,Queens County,36081136700,[2000],[11364],['QL20000835'],['M'],1,2020
January-2020,1347.0,1,134700,Census Tract 1347,Queens County,36081134700,[2001],[11365],['QL20000881'],['M'],1,2020
January-2020,1333.0,3,133300,Census Tract 1333,Queens County,36081133300,"[2005, 3002, 1000]","[11366, 11366, 11366]","['QL20000831', 'QL20000560', 'QL20000423']","['P', 'M', 'P']",1,2020
January-2020,1291.03,2,129103,Census Tract 1291.03,Queens County,36081129103,"[3009, 2000]","[11364, 11364]","['QL20000535', 'QL20000391']","['P', 'M']",1,2020
January-2020,1277.0,1,127700,Census Tract 1277,Queens County,36081127700,[1009],[11432],['QL20001028'],['M'],1,2020
January-2020,1267.0,3,126700,Census Tract 1267,Queens County,36081126700,"[1009, 3003, 1009]","[11432, 11432, 11432]","['QL20001010', 'QL20000886', 'QL20000630']","['P', 'P', 'M']",1,2020
January-2020,1265.0,2,126500,Census Tract 1265,Queens County,36081126500,"[1001, 1000]","[11366, 11432]","['QL20000428', 'QL20000429']","['M', 'M']",1,2020
January-2020,1247.0,3,124700,Census Tract 1247,Queens County,36081124700,"[2003, 3005, 1010]","[11365, 11366, 11366]","['QL20000797', 'QL20000411', 'QL20000259']","['P', 'P', 'M']",1,2020
January-2020,1223.0,2,122300,Census Tract 1223,Queens County,36081122300,"[2003, 2003]","[11365, 11365]","['QL20000467', 'QL20000119']","['P', 'P']",1,2020
January-2020,1215.0,1,121500,Census Tract 1215,Queens County,36081121500,[1000],[11365],['QL20000027'],['M'],1,2020
January-2020,1193.0,2,119300,Census Tract 1193,Queens County,36081119300,"[1006, 1006]","[11358, 11358]","['QL20000764', 'QL20000243']","['M', 'P']",1,2020
January-2020,1181.0,2,118100,Census Tract 1181,Queens County,36081118100,"[2003, 2003]","[11358, 11358]","['QL20000993', 'QL20000721']","['P', 'M']",1,2020
January-2020,1175.0,5,117500,Census Tract 1175,Queens County,36081117500,"[4006, 4007, 4006, 4007, 4007]","[11358, 11358, 11358, 11358, 11358]","['QL20000634', 'QL20000376', 'QL20000347', 'QL20000084', 'QL20000094']","['P', 'M', 'P', 'M', 'M']",1,2020
January-2020,1167.0,2,116700,Census Tract 1167,Queens County,36081116700,"[1011, 1005]","[11358, 11355]","['QL20000941', 'QL20000247']","['P', 'P']",1,2020
January-2020,1163.0,1,116300,Census Tract 1163,Queens County,36081116300,[5000],[11354],['QL20000811'],['P'],1,2020
January-2020,1151.0,1,115100,Census Tract 1151,Queens County,36081115100,[1001],[11358],['QL20000074'],['P'],1,2020
January-2020,1139.0,1,113900,Census Tract 1139,Queens County,36081113900,[2005],[11358],['QL20000950'],['P'],1,2020
January-2020,1129.0,1,112900,Census Tract 1129,Queens County,36081112900,[3008],[11361],['QL20000399'],['P'],1,2020
January-2020,1123.0,1,112300,Census Tract 1123,Queens County,36081112300,[1009],[11361],['QL20000208'],['M'],1,2020
January-2020,1113.0,1,111300,Census Tract 1113,Queens County,36081111300,[3007],[11361],['QL20000075'],['P'],1,2020
January-2020,1093.0,2,109300,Census Tract 1093,Queens County,36081109300,"[2005, 3007]","[11360, 11361]","['QL20000976', 'QL20000009']","['M', 'P']",1,2020
January-2020,1039.0,2,103900,Census Tract 1039,Queens County,36081103900,"[3004, 3004]","[11357, 11357]","['QL20001059', 'QL20001062']","['M', 'M']",1,2020
January-2020,997.05,1,99705,Census Tract 997.05,Queens County,36081099705,[1010],[11360],['QL20000692'],['P'],1,2020
January-2020,997.03,1,99703,Census Tract 997.03,Queens County,36081099703,[3003],[11360],['QL20000894'],['M'],1,2020
January-2020,997.01,1,99701,Census Tract 997.01,Queens County,36081099701,[1010],[11360],['QL20000483'],['P'],1,2020
January-2020,945.0,1,94500,Census Tract 945,Queens County,36081094500,[1014],[11356],['QL20001086'],['M'],1,2020
January-2020,889.01,1,88901,Census Tract 889.01,Queens County,36081088901,[5000],[11354],['QL20000204'],['M'],1,2020
January-2020,871.0,2,87100,Census Tract 871,Queens County,36081087100,"[1001, 2007]","[11354, 11354]","['QL20000822', 'QL20000830']","['P', 'P']",1,2020
January-2020,869.0,2,86900,Census Tract 869,Queens County,36081086900,"[1009, 2021]","[11354, 11354]","['QL20000818', 'QL20000163']","['M', 'P']",1,2020
January-2020,845.0,1,84500,Census Tract 845,Queens County,36081084500,[1000],[11355],['QL20000912'],['P'],1,2020
January-2020,837.0,1,83700,Census Tract 837,Queens County,36081083700,[1000],[11355],['QL20000303'],['M'],1,2020
January-2020,809.0,2,80900,Census Tract 809,Queens County,36081080900,"[6000, 6000]","[11367, 11367]","['QL20000860', 'QL20000876']","['P', 'P']",1,2020
January-2020,803.02,5,80302,Census Tract 803.02,Queens County,36081080302,"[1010, 2002, 2001, 2003, 1010]","[11367, 11367, 11367, 11367, 11367]","['QL20000968', 'QL20000754', 'QL20000756', 'QL20000725', 'QL20000479']","['M', 'M', 'P', 'M', 'P']",1,2020
January-2020,803.01,2,80301,Census Tract 803.01,Queens County,36081080301,"[2003, 1003]","[11355, 11355]","['QL20000856', 'QL20000775']","['M', 'P']",1,2020
January-2020,797.02,1,79702,Census Tract 797.02,Queens County,36081079702,[1002],[11355],['QL20000863'],['P'],1,2020
January-2020,779.06,1,77906,Census Tract 779.06,Queens County,36081077906,[2004],[11367],['QL20000691'],['P'],1,2020
January-2020,779.05,1,77905,Census Tract 779.05,Queens County,36081077905,[1010],[11435],['QL20000644'],['P'],1,2020
January-2020,779.04,1,77904,Census Tract 779.04,Queens County,36081077904,[1003],[11367],['QL20000611'],['P'],1,2020
January-2020,779.03,2,77903,Census Tract 779.03,Queens County,36081077903,"[3003, 3003]","[11367, 11367]","['QL20000718', 'QL20000631']","['P', 'M']",1,2020
